gencodeID,Symbol,gencodeTx,AveExpr,t,P.Value,adj.P.Val,logFC,Length,ensemblID,gene_type,EntrezID
ENSG00000258634.3,,ENST00000554749.1,2.1348986934008,-5.54812164155707,8.14074556316106e-08,0.0017437476996291,-1.21284839818081,4216,ENSG00000258634,antisense,NA
ENSG00000074842.7,MYDGF,ENST00000599761.5;ENST00000262947.7;ENST00000599630.1;ENST00000596031.1,3.14616824834747,5.55591496877922,7.8280117163259e-08,0.00167676010963701,0.96494116606328,1678,ENSG00000074842,protein_coding,56005
ENSG00000240531.1,RPL21P123,ENST00000493028.1,0.0818097813762011,-5.53057742612516,8.88999629976221e-08,0.00190423720740906,-1.43010360524069,407,ENSG00000240531,transcribed_processed_pseudogene,NA
ENSG00000127311.9,HELB,ENST00000247815.8;ENST00000440906.6;ENST00000542394.5;ENST00000545134.1;ENST00000545455.1;ENST00000536862.1,3.32274334989982,-5.56146851859477,7.61233577633749e-08,0.00163056232329149,-1.30871428282845,13796,ENSG00000127311,protein_coding,92797
ENSG00000068354.15,TBC1D25,ENST00000376771.8;ENST00000481090.6;ENST00000494495.1;ENST00000476141.1;ENST00000418627.1,3.68005409748749,5.55865534316401,7.72085315445779e-08,0.00165380674568486,0.908094910488568,4223,ENSG00000068354,protein_coding,4943
ENSG00000136869.13,TLR4,ENST00000394487.4;ENST00000355622.6;ENST00000472304.1;ENST00000490685.1,4.12465081251499,-5.57939821808425,6.95483363396671e-08,0.00148972536439567,-1.90596169513186,5256,ENSG00000136869,protein_coding,7099
ENSG00000157005.3,SST,ENST00000287641.3,0.518054603015016,-5.5349508672746,8.69716436432048e-08,0.00186293260683745,-3.21179659457954,618,ENSG00000157005,protein_coding,6750
ENSG00000074582.12,BCS1L,ENST00000428880.5;ENST00000430322.5;ENST00000456050.5;ENST00000443791.5;ENST00000359273.7;ENST00000490188.1;ENST00000392109.5;ENST00000392110.6;ENST00000423377.5;ENST00000392111.6;ENST00000412366.5;ENST00000439945.5;ENST00000431802.5;ENST00000493376.1;ENST00000471576.5;ENST00000477422.5;ENST00000460579.5;ENST00000465706.1;ENST00000426649.5;ENST00000436603.1,3.06735072629298,5.54640598562825,8.21121042554021e-08,0.00175884127315071,0.72355941063445,3379,ENSG00000074582,protein_coding,617
ENSG00000159228.12,CBR1,ENST00000466328.2;ENST00000290349.10;ENST00000530908.5;ENST00000439427.2;ENST00000399191.3,4.36841624560779,-5.57742407296858,7.02442236634439e-08,0.00150463127087097,-1.46331284937354,2450,ENSG00000159228,protein_coding,873
ENSG00000137486.16,ARRB1,ENST00000420843.6;ENST00000360025.7;ENST00000532447.5;ENST00000531012.1;ENST00000529741.1;ENST00000532525.1;ENST00000524400.5;ENST00000533609.5;ENST00000527385.1;ENST00000530086.1;ENST00000529280.5;ENST00000533255.1,5.98824859708618,-5.58755467907576,6.67437662919053e-08,0.00142965147397261,-1.07891270578993,5828,ENSG00000137486,protein_coding,408
ENSG00000268521.1,VN1R83P,ENST00000595685.1,1.83552555277215,-5.52825672189008,8.99400563105391e-08,0.00192651600617175,-1.14549577438883,445,ENSG00000268521,unprocessed_pseudogene,NA
ENSG00000274341.1,,ENST00000620729.1,0.0461599988547801,-5.52017027364119,9.36577291008219e-08,0.00200614855733961,-1.71232938983536,297,ENSG00000274341,lincRNA,NA
ENSG00000086504.15,MRPL28,ENST00000483764.5;ENST00000199706.12;ENST00000481453.5;ENST00000429738.1;ENST00000461550.5;ENST00000469744.1;ENST00000389675.6;ENST00000441883.5;ENST00000447696.5;ENST00000450882.1,4.18797313084621,5.56364275973186,7.5294852629293e-08,0.00161281574331946,0.896709549326168,2404,ENSG00000086504,protein_coding,10573
ENSG00000006468.13,ETV1,ENST00000430479.5;ENST00000399357.7;ENST00000420159.6;ENST00000242066.9;ENST00000405192.6;ENST00000405358.8;ENST00000403527.5;ENST00000405218.6;ENST00000443137.5;ENST00000403685.5;ENST00000493831.1;ENST00000472931.6;ENST00000438956.5;ENST00000476720.6;ENST00000443608.5;ENST00000497115.5;ENST00000476355.5;ENST00000421381.5;ENST00000431887.5;ENST00000460438.5;ENST00000483075.1;ENST00000433547.1;ENST00000485475.1,4.77209481312187,-5.57737327847554,7.02622180512701e-08,0.00150501671065821,-2.3767259420414,9616,ENSG00000006468,protein_coding,2115
ENSG00000130787.13,HIP1R,ENST00000535831.5;ENST00000253083.8;ENST00000452196.6;ENST00000536772.5;ENST00000536847.1;ENST00000541712.5;ENST00000536617.5;ENST00000538236.1;ENST00000535012.1;ENST00000537322.1,5.1284359581663,-5.57920699440505,6.96154476642933e-08,0.00149116288896916,-1.64955317893833,7102,ENSG00000130787,protein_coding,9026
ENSG00000161912.17,ADCY10P1,ENST00000457653.7;ENST00000567255.2;ENST00000435541.2,3.3532588231285,-5.54964256417473,8.07877189471058e-08,0.00173047293984701,-1.3396746185811,5741,ENSG00000161912,transcribed_unprocessed_pseudogene,221442
ENSG00000106628.10,POLD2,ENST00000610533.4;ENST00000406581.6;ENST00000489883.1;ENST00000223361.7;ENST00000452185.5;ENST00000436400.5;ENST00000436844.5;ENST00000481104.1;ENST00000433715.5;ENST00000463464.5;ENST00000470867.5;ENST00000464871.1;ENST00000461116.1;ENST00000467469.1;ENST00000456038.5;ENST00000418438.1;ENST00000496539.1;ENST00000481763.1,4.3140954993168,5.5624734918474,7.57393090338561e-08,0.0016223359995052,0.844213758860096,3695,ENSG00000106628,protein_coding,5425
ENSG00000198963.10,RORB,ENST00000376896.7;ENST00000396204.2,3.74061445297205,-5.56298999734645,7.55426629785257e-08,0.00161812384100002,-2.41437088891643,9591,ENSG00000198963,protein_coding,6096
ENSG00000101327.8,PDYN,ENST00000540134.5;ENST00000539905.5;ENST00000217305.2,5.89146994564224,5.56318526499777,7.54684496345002e-08,0.00161653419117099,2.98050940802723,2847,ENSG00000101327,protein_coding,5173
ENSG00000272341.1,,ENST00000606924.1,1.50356333663396,-5.51894365797232,9.42345804709749e-08,0.00201850471368828,-1.4511349400333,2538,ENSG00000272341,lincRNA,NA
ENSG00000198218.10,QRICH1,ENST00000395443.6;ENST00000498392.1;ENST00000357496.6;ENST00000424300.5;ENST00000489642.5;ENST00000477021.1;ENST00000469910.1;ENST00000498440.5;ENST00000479449.1;ENST00000437939.5;ENST00000450685.5;ENST00000411682.1;ENST00000430979.1,5.78164954636694,5.57661631851207,7.05309108609288e-08,0.00151077211064109,0.486957834641112,5499,ENSG00000198218,protein_coding,54870
ENSG00000100823.11,APEX1,ENST00000555414.5;ENST00000216714.7;ENST00000553681.5;ENST00000554813.5;ENST00000556296.1;ENST00000557344.5;ENST00000555306.5;ENST00000553555.5;ENST00000398030.8;ENST00000554325.1;ENST00000557181.5;ENST00000555839.5;ENST00000557159.5;ENST00000553368.1;ENST00000556054.5;ENST00000557054.1;ENST00000557592.5;ENST00000557365.1;ENST00000557150.5;ENST00000438886.1,4.482683281727,5.56142285137143,7.6140854434576e-08,0.00163093710198862,0.717865926647767,1886,ENSG00000100823,protein_coding,328
ENSG00000137501.17,SYTL2,ENST00000359152.9;ENST00000389960.8;ENST00000532995.5;ENST00000354566.7;ENST00000316356.8;ENST00000525702.5;ENST00000525423.5;ENST00000389959.8;ENST00000529581.5;ENST00000389958.7;ENST00000530351.5;ENST00000528231.5;ENST00000531496.5;ENST00000525692.1;ENST00000533892.5;ENST00000527523.5;ENST00000524452.5;ENST00000634661.1;ENST00000529662.1;ENST00000533057.6;ENST00000527794.5;ENST00000529534.5;ENST00000526999.5;ENST00000532221.5;ENST00000524911.5;ENST00000533577.1;ENST00000534554.1;ENST00000528566.1;ENST00000438197.2;ENST00000524830.1,4.60171784210411,-5.5696993031132,7.30330599197965e-08,0.00156436814348204,-2.47538968167997,11258,ENSG00000137501,protein_coding,54843
ENSG00000054118.13,THRAP3,ENST00000354618.9;ENST00000469141.6;ENST00000478853.1;ENST00000466743.1,6.87073855811008,5.57989839302639,6.93730945326568e-08,0.00148597168488951,0.425286070872114,4736,ENSG00000054118,protein_coding,9967
ENSG00000159147.17,DONSON,ENST00000439593.1;ENST00000303113.10;ENST00000453626.5;ENST00000457359.5;ENST00000303071.9;ENST00000417871.5;ENST00000460557.1;ENST00000442660.5;ENST00000444517.5;ENST00000437395.5;ENST00000432378.5;ENST00000440810.1;ENST00000462566.1,2.90785229924251,-5.53188139562274,8.83207037774131e-08,0.00189182947491219,-0.811058237157997,3513,ENSG00000159147,protein_coding,29980
ENSG00000154309.8,DISP1,ENST00000360254.3;ENST00000284476.7;ENST00000482856.1,2.08954844270885,-5.52919843559286,8.95165769584301e-08,0.00191744507844957,-1.36220158786793,5382,ENSG00000154309,protein_coding,84976
ENSG00000124688.13,MAD2L1BP,ENST00000451025.6;ENST00000372171.4;ENST00000508232.1,2.90827006557828,5.53163822669235,8.84284463464871e-08,0.00189413732074175,0.881434750871126,1880,ENSG00000124688,protein_coding,9587
ENSG00000237807.3,,ENST00000426023.1,0.773601094032543,-5.51204161466025,9.75455941194049e-08,0.00208942662603765,-1.82179842937714,2387,ENSG00000237807,lincRNA,NA
ENSG00000068024.16,HDAC4,ENST00000345617.7;ENST00000543185.5;ENST00000430200.1;ENST00000494800.1;ENST00000487617.5;ENST00000463007.5;ENST00000495497.1;ENST00000493582.5;ENST00000535493.5;ENST00000460235.1;ENST00000461113.5;ENST00000445704.1;ENST00000553145.1;ENST00000454542.5;ENST00000446876.1;ENST00000496347.1;ENST00000544989.1,5.12678403485298,-5.57145615140383,7.23894610847974e-08,0.00155058225643636,-1.05985999604922,13368,ENSG00000068024,protein_coding,9759
ENSG00000214021.15,TTLL3,ENST00000414814.5;ENST00000452597.5;ENST00000419081.5;ENST00000438596.5;ENST00000459758.5;ENST00000417065.5;ENST00000439814.5;ENST00000418745.5;ENST00000430718.5;ENST00000427220.5;ENST00000426895.8;ENST00000426827.5;ENST00000431204.5;ENST00000422738.5;ENST00000430390.5;ENST00000483051.5;ENST00000310252.11;ENST00000496526.5;ENST00000496246.5;ENST00000474948.5;ENST00000452823.5;ENST00000443148.5;ENST00000383827.5;ENST00000473661.5;ENST00000455274.5;ENST00000438141.5;ENST00000430793.1;ENST00000602338.1;ENST00000482269.1;ENST00000492440.1;ENST00000466245.1;ENST00000471058.1;ENST00000493241.1,4.06063819310311,-5.55424744107822,7.89392621765254e-08,0.00169087899582117,-1.16316185640553,10365,ENSG00000214021,protein_coding,26140
ENSG00000079616.12,KIF22,ENST00000561482.5;ENST00000160827.8;ENST00000569636.6;ENST00000570173.5;ENST00000400751.9;ENST00000569382.2;ENST00000563666.1;ENST00000563263.1;ENST00000565736.1;ENST00000568312.1,3.69019473076893,5.54152384061827,8.41499730271775e-08,0.00180249242224214,0.819936853215829,4312,ENSG00000079616,protein_coding,3835
ENSG00000120925.14,RNF170,ENST00000319104.7;ENST00000534961.5;ENST00000527424.5;ENST00000240159.8;ENST00000526349.5;ENST00000319073.5;ENST00000528318.5;ENST00000531440.5;ENST00000524954.1;ENST00000583919.1,4.74782755182984,-5.5629353164395,7.55634577308576e-08,0.00161856926459497,-0.703244026539145,6112,ENSG00000120925,protein_coding,81790
ENSG00000108828.15,VAT1,ENST00000355653.7;ENST00000592388.1;ENST00000587173.5;ENST00000420567.7;ENST00000587147.1;ENST00000590924.5;ENST00000589709.1;ENST00000589828.1;ENST00000587062.1,3.90726214708365,-5.55516411289013,7.85762507969864e-08,0.00168310329207145,-0.997335363581859,3501,ENSG00000108828,protein_coding,10493
ENSG00000210107.1,MT-TQ,ENST00000387372.1,-1.11237727260864,-5.50667652598965,1.00197356259085e-07,0.00214622737106961,-2.94264045822375,72,ENSG00000210107,Mt_tRNA,NA
ENSG00000166848.5,TERF2IP,ENST00000300086.4;ENST00000569234.1;ENST00000564671.2,7.00272239917716,5.57361284120088,7.16069436632853e-08,0.00153382073326757,0.76735428968099,3379,ENSG00000166848,protein_coding,54386
ENSG00000152990.13,ADGRA3,ENST00000511051.5;ENST00000334304.9;ENST00000499527.6;ENST00000282943.9;ENST00000504617.1;ENST00000506155.1;ENST00000508133.5;ENST00000502482.1;ENST00000514129.5;ENST00000506133.5;ENST00000513385.5;ENST00000514749.5;ENST00000506346.1,5.16717168149886,-5.56741342514595,7.38788195008321e-08,0.00158248431370782,-1.25793915361806,9250,ENSG00000152990,protein_coding,166647
ENSG00000167766.18,ZNF83,ENST00000600714.5;ENST00000601257.5;ENST00000301096.7;ENST00000536937.5;ENST00000597597.1;ENST00000541777.6;ENST00000545872.1;ENST00000594682.6;ENST00000595939.5;ENST00000596930.5;ENST00000597161.5;ENST00000598536.5;ENST00000601140.1;ENST00000595171.5;ENST00000601237.5;ENST00000596440.5;ENST00000602232.5;ENST00000600457.5;ENST00000598190.1,5.14548599428945,-5.56549896137727,7.45945000634508e-08,0.00159781419135912,-1.17989458474091,8028,ENSG00000167766,protein_coding,55769
ENSG00000139405.15,RITA1,ENST00000549621.5;ENST00000548278.1;ENST00000552495.1;ENST00000615042.1,3.74007070876277,5.53980178472942,8.48804759284688e-08,0.0018181397943878,0.948166997543178,2309,ENSG00000139405,protein_coding,84934
ENSG00000214067.2,,ENST00000397433.2,0.108911662362512,-5.50026786753486,1.0345707160935e-07,0.00221605047387229,-1.43570851080462,468,ENSG00000214067,processed_pseudogene,NA
ENSG00000064042.17,LIMCH1,ENST00000513024.5;ENST00000509638.5;ENST00000508501.5;ENST00000512946.5;ENST00000313860.11;ENST00000512228.5;ENST00000512632.5;ENST00000514190.5;ENST00000512820.5;ENST00000511424.5;ENST00000446625.6;ENST00000515847.1;ENST00000503057.5;ENST00000511496.5;ENST00000514096.5;ENST00000509277.5;ENST00000509454.5;ENST00000396595.7;ENST00000381753.8;ENST00000508466.1;ENST00000515785.1;ENST00000505705.1,8.20558247835386,5.57014441159613,7.28694743954552e-08,0.00156086414155065,0.715840337588158,10862,ENSG00000064042,protein_coding,22998
ENSG00000283183.1,,ENST00000637674.1,4.95236914747558,5.54856701127814,8.12255007117984e-08,0.00173985022524672,0.995899462673646,1854,ENSG00000283183,lincRNA,NA
ENSG00000227165.7,WDR11-AS1,ENST00000456120.5;ENST00000628194.2;ENST00000598981.5;ENST00000630905.2;ENST00000451706.3;ENST00000610133.1;ENST00000608667.1,1.80389512234502,-5.50593259158068,1.00570556222767e-07,0.00215422131429168,-1.36950905085621,4112,ENSG00000227165,antisense,283089
ENSG00000010318.20,PHF7,ENST00000327906.7;ENST00000473145.5;ENST00000482327.5;ENST00000347025.6;ENST00000614886.4;ENST00000472337.5;ENST00000615126.1;ENST00000461861.5;ENST00000498509.2;ENST00000465863.1;ENST00000459935.1,1.81473433727455,-5.50427790640178,1.01405504036882e-07,0.00217210589647002,-0.940422726907088,3367,ENSG00000010318,protein_coding,51533
ENSG00000234233.1,KCNH1-IT1,ENST00000438597.1,1.07487057000502,5.49362701991237,1.06943849315431e-07,0.00229073725233654,2.03355663943939,626,ENSG00000234233,sense_intronic,NA
ENSG00000122584.12,NXPH1,ENST00000405863.5;ENST00000438764.1;ENST00000429542.1;ENST00000497400.1;ENST00000602349.2,1.91975292203491,-5.52076956602272,9.33771474133078e-08,0.00200013849759305,-2.1917614228853,3430,ENSG00000122584,protein_coding,30010
ENSG00000262801.5,,ENST00000571619.5;ENST00000574540.1,0.971147509028726,5.49132371941678,1.08179733069645e-07,0.00231720988235179,1.75771273421755,826,ENSG00000262801,lincRNA,NA
ENSG00000182287.13,AP1S2,ENST00000329235.6;ENST00000452376.5;ENST00000545766.5;ENST00000380291.5;ENST00000479184.1;ENST00000450644.1,4.00822208279269,-5.54121401707433,8.42809477441159e-08,0.00180529790067896,-1.50103012975429,5454,ENSG00000182287,protein_coding,8905
ENSG00000184900.15,SUMO3,ENST00000397898.7;ENST00000332859.10;ENST00000411651.6;ENST00000479153.1;ENST00000397893.3;ENST00000466861.1,5.58120383270939,5.54981602950787,8.07173291759701e-08,0.00172896519094928,0.911731531800913,2732,ENSG00000184900,protein_coding,6612
ENSG00000278668.1,,ENST00000618199.1,0.886990115018478,-5.48716504911368,1.10446489192851e-07,0.00236576379851086,-1.29935987445709,588,ENSG00000278668,lincRNA,NA
ENSG00000128016.5,ZFP36,ENST00000597629.1;ENST00000594045.1;ENST00000594442.1;ENST00000600033.1,1.33224207514949,-5.503098058374,1.02004971919075e-07,0.00218494649850659,-3.6508673625536,2010,ENSG00000128016,protein_coding,7538
ENSG00000186047.9,DLEU7,ENST00000443723.1;ENST00000400393.3;ENST00000504404.1,2.60456088475333,5.49614104818988,1.05610596105687e-07,0.00226217896858382,1.4312687197428,3656,ENSG00000186047,protein_coding,220107
ENSG00000256325.1,,ENST00000544710.1,-0.777956017630357,-5.49984308964605,1.0367674557155e-07,0.00222075589014259,-1.8296269888932,374,ENSG00000256325,antisense,NA
ENSG00000234592.1,,ENST00000458202.1,0.381844562075903,5.48391207099327,1.12251772029731e-07,0.00240443295687683,2.10937777133965,1648,ENSG00000234592,processed_pseudogene,NA
ENSG00000123815.11,ADCK4,ENST00000324464.7;ENST00000593724.1;ENST00000243583.10;ENST00000595254.5;ENST00000596455.5;ENST00000599643.5;ENST00000601304.5;ENST00000601967.5;ENST00000601451.5;ENST00000600080.5;ENST00000593544.1;ENST00000594490.5;ENST00000594084.5;ENST00000594720.5;ENST00000600707.5;ENST00000596357.1;ENST00000593723.1,3.18020376048138,-5.51779421398232,9.47782813077337e-08,0.00203015078561166,-0.959229982622639,5488,ENSG00000123815,protein_coding,79934
ENSG00000213089.4,PDCL3P5,ENST00000398028.3,-1.07260781447405,-5.48987834148377,1.08962374574837e-07,0.00233397406339301,-2.35657500543684,722,ENSG00000213089,processed_pseudogene,NA
ENSG00000132153.14,DHX30,ENST00000472718.5;ENST00000445061.5;ENST00000476446.5;ENST00000415400.5;ENST00000492893.5;ENST00000395745.6;ENST00000441384.5;ENST00000348968.8;ENST00000446256.6;ENST00000619982.4;ENST00000457607.1;ENST00000471082.1;ENST00000470959.1;ENST00000461905.1;ENST00000474183.1,6.11853319466776,5.54490111654078,8.27350713109015e-08,0.00177218522747951,0.555648998745293,7744,ENSG00000132153,protein_coding,22907
ENSG00000137413.15,TAF8,ENST00000372978.7;ENST00000494547.5;ENST00000456846.6;ENST00000372982.8;ENST00000472818.5;ENST00000372977.7;ENST00000486070.1;ENST00000482926.1;ENST00000465926.5;ENST00000482432.1,3.97255472943207,-5.52258726754398,9.25311219736561e-08,0.00198201663267571,-0.741892734232701,9286,ENSG00000137413,protein_coding,129685
ENSG00000155850.7,SLC26A2,ENST00000286298.4;ENST00000433184.1;ENST00000503336.1,3.29596528687517,-5.51123570553152,9.79395143739272e-08,0.00209786439788952,-1.86610534271748,8606,ENSG00000155850,protein_coding,1836
ENSG00000135185.11,TMEM243,ENST00000257637.7;ENST00000433078.5;ENST00000481425.5;ENST00000423734.1;ENST00000465976.1;ENST00000492231.2;ENST00000474074.1;ENST00000455575.1,1.68947070915999,-5.48187820866385,1.13395061559354e-07,0.00242892221860137,-1.08576417906863,3271,ENSG00000135185,protein_coding,79161
ENSG00000188916.8,FAM196A,ENST00000614311.4;ENST00000522781.5;ENST00000424811.2,3.69883264406746,5.49553147830294,1.05932371461379e-07,0.00226907139670273,1.62363555034396,4407,ENSG00000188916,protein_coding,642938
ENSG00000118777.10,ABCG2,ENST00000515655.5;ENST00000237612.7;ENST00000505480.5;ENST00000503830.1,3.6035866049757,-5.51886884854742,9.42698735620052e-08,0.00201926069169815,-1.97134467112607,4848,ENSG00000118777,protein_coding,9429
ENSG00000109089.7,CDR2L,ENST00000337231.5,2.44521346248314,-5.49171964389524,1.07966305699548e-07,0.00231263826808431,-1.67121843447485,3536,ENSG00000109089,protein_coding,30850
ENSG00000227583.1,,ENST00000419176.1,-1.19334597615506,-5.48018318824094,1.14356538192184e-07,0.00244951704807658,-2.17916769887772,745,ENSG00000227583,processed_pseudogene,NA
ENSG00000182132.13,KCNIP1,ENST00000518527.1;ENST00000377360.8;ENST00000517344.1;ENST00000390656.8;ENST00000328939.8;ENST00000520740.5;ENST00000411494.5;ENST00000434108.5;ENST00000636734.1;ENST00000616807.1,1.80664752506468,-5.48555552022446,1.11336154553766e-07,0.00238482043054166,-1.74942755272536,3351,ENSG00000182132,protein_coding,30820
ENSG00000156471.12,PTDSS1,ENST00000517309.5;ENST00000337004.8;ENST00000517557.5;ENST00000518776.1;ENST00000522072.1;ENST00000517982.1,5.75948514361025,5.52461414588518,9.15965463814792e-08,0.00196199802349129,0.878686518753844,6295,ENSG00000156471,protein_coding,9791
ENSG00000110435.11,PDHX,ENST00000533550.5;ENST00000448838.7;ENST00000227868.8;ENST00000430469.6;ENST00000533262.1;ENST00000526309.1;ENST00000532159.1;ENST00000477173.3,5.64921355421785,5.52497929140561,9.14291617870151e-08,0.00195841264547786,0.663351975883635,3760,ENSG00000110435,protein_coding,8050
ENSG00000119471.14,HSDL2,ENST00000398805.7;ENST00000398803.1;ENST00000488101.5;ENST00000467434.5;ENST00000480881.1,4.67376861550813,-5.52034356435121,9.35765120829074e-08,0.00200440888881588,-1.19881022805134,3455,ENSG00000119471,protein_coding,84263
ENSG00000180370.10,PAK2,ENST00000327134.7;ENST00000481344.1;ENST00000426668.1,5.5813202333962,-5.52727850476072,9.03820183101134e-08,0.00193598283220263,-0.737344136972043,6270,ENSG00000180370,protein_coding,5062
ENSG00000099940.11,SNAP29,ENST00000215730.11;ENST00000490458.1;ENST00000439214.1,3.90043890955235,-5.50077531302269,1.03195240532421e-07,0.00221044205220446,-0.708299457090851,4953,ENSG00000099940,protein_coding,9342
ENSG00000204231.10,RXRB,ENST00000374685.8;ENST00000374680.3;ENST00000483281.5;ENST00000483821.1;ENST00000481441.1,4.99654643248384,5.51176281272045,9.76816947079749e-08,0.00209234190064482,0.552708532106757,3920,ENSG00000204231,protein_coding,6257
ENSG00000137601.15,NEK1,ENST00000439128.6;ENST00000511633.5;ENST00000510533.5;ENST00000507142.5;ENST00000512193.5;ENST00000509912.5;ENST00000505119.1;ENST00000510108.1,5.37804781056559,-5.51809301072271,9.46366535183221e-08,0.00202711711836246,-0.67414861823161,7755,ENSG00000137601,protein_coding,4750
ENSG00000141068.13,KSR1,ENST00000580163.5;ENST00000579309.1;ENST00000583370.5;ENST00000509603.6;ENST00000268763.10;ENST00000398988.7;ENST00000582311.1;ENST00000398985.1;ENST00000579399.1;ENST00000398982.6;ENST00000577823.5;ENST00000581975.5;ENST00000580822.1;ENST00000579961.5;ENST00000583525.1;ENST00000582410.5;ENST00000580430.1;ENST00000583998.1;ENST00000578981.1,6.64249125479006,5.52122292479311,9.31654345577816e-08,0.00199560360822768,1.40951846367324,11750,ENSG00000141068,protein_coding,8844
ENSG00000081320.10,STK17B,ENST00000263955.8;ENST00000409228.5;ENST00000606789.1;ENST00000420683.1;ENST00000449152.1,4.95093715592997,5.49987608807232,1.03659664160625e-07,0.0022203900063206,1.91843159063144,6580,ENSG00000081320,protein_coding,9262
ENSG00000214413.7,BBIP1,ENST00000448814.5;ENST00000447005.5;ENST00000454061.5;ENST00000423273.5;ENST00000605742.5;ENST00000436562.1;ENST00000605265.1;ENST00000398289.2;ENST00000422050.1;ENST00000431847.1,4.53125693304571,-5.50653132746759,1.00270089979318e-07,0.00214778532735698,-0.718903645337292,8075,ENSG00000214413,protein_coding,92482
ENSG00000241878.10,PISD,ENST00000382151.6;ENST00000460723.5;ENST00000437808.5;ENST00000266095.9;ENST00000473770.5;ENST00000397500.5;ENST00000435900.5;ENST00000439502.6;ENST00000474017.5;ENST00000478893.5;ENST00000491342.1;ENST00000422020.5;ENST00000613748.1;ENST00000442379.1;ENST00000431201.5;ENST00000429683.1;ENST00000486675.5;ENST00000479851.1,5.16539595720837,5.50929395871397,9.88949983036356e-08,0.00211833086366387,0.854535756206486,5002,ENSG00000241878,protein_coding,23761
ENSG00000270069.1,MIR222HG,ENST00000602461.1;ENST00000602507.1,4.21034618418577,5.48317382433132,1.12665456356536e-07,0.00241329407515701,1.37596697931467,2785,ENSG00000270069,lincRNA,NA
ENSG00000126581.12,BECN1,ENST00000361523.8;ENST00000617806.4;ENST00000590099.5;ENST00000590764.1;ENST00000438274.7;ENST00000588276.5;ENST00000543382.6;ENST00000589663.5;ENST00000587880.1;ENST00000590185.1;ENST00000586589.5;ENST00000586754.2;ENST00000589492.1;ENST00000590852.1;ENST00000593205.5;ENST00000589493.1;ENST00000591085.1;ENST00000585515.5;ENST00000591307.5;ENST00000593112.1;ENST00000589636.5;ENST00000612631.1,5.15083844466135,5.50645101678848,1.00310341784347e-07,0.00214864752102072,0.472245694383474,6414,ENSG00000126581,protein_coding,8678
ENSG00000116990.10,MYCL,ENST00000397332.2;ENST00000372816.2;ENST00000372815.1;ENST00000450953.3,2.1177664432349,5.44960464416325,1.33129512250634e-07,0.00285163415240858,1.71350922935821,5063,ENSG00000116990,protein_coding,4610
ENSG00000232160.6,RAP2C-AS1,ENST00000421483.6;ENST00000441399.2,1.14344665780063,-5.4484047488393,1.33924293827666e-07,0.0028686583737886,-1.08690774420206,3536,ENSG00000232160,antisense,101928578
ENSG00000251745.1,RNU7-124P,ENST00000515936.1,-3.64839942566583,-5.53936926016538,8.50649236059662e-08,0.0018220906636398,-2.94069950584592,62,ENSG00000251745,snRNA,NA
ENSG00000259462.2,CPEB1-AS1,ENST00000560650.1;ENST00000618020.1,1.36957875260848,-5.44882606341631,1.3364470030532e-07,0.00286266948053997,-1.59357110884846,5014,ENSG00000259462,antisense,283692
ENSG00000160993.3,ALKBH4,ENST00000292566.3;ENST00000490528.1;ENST00000498283.1,2.8044133404639,5.4607046736248,1.25991612835603e-07,0.00269874034693861,0.879606106067327,2312,ENSG00000160993,protein_coding,54784
ENSG00000126351.12,THRA,ENST00000577288.5;ENST00000585047.5;ENST00000578218.5;ENST00000394121.8;ENST00000264637.8;ENST00000584985.5;ENST00000450525.6;ENST00000546243.5;ENST00000577486.1;ENST00000577637.1,7.39367537545555,5.51346831158416,9.6852021637091e-08,0.00207457030346649,0.671363437600896,6959,ENSG00000126351,protein_coding,7067
ENSG00000154277.12,UCHL1,ENST00000514924.5;ENST00000503431.5;ENST00000284440.8;ENST00000381760.8;ENST00000512419.5;ENST00000505232.5;ENST00000504818.5;ENST00000508768.5;ENST00000512788.1;ENST00000472501.5;ENST00000514764.5;ENST00000510566.1,8.46519195686489,5.51439258596443,9.64052637692132e-08,0.00206500074993655,1.02017916419361,2282,ENSG00000154277,protein_coding,7345
ENSG00000127824.13,TUBA4A,ENST00000248437.8;ENST00000392088.6;ENST00000498660.1;ENST00000398989.2;ENST00000427737.5;ENST00000456818.5;ENST00000447205.1;ENST00000462806.5;ENST00000475683.1;ENST00000425551.1,6.26462416570821,5.50761203544965,9.97299663719927e-08,0.00213621587968808,1.21910267585371,4079,ENSG00000127824,protein_coding,7277
ENSG00000106086.18,PLEKHA8,ENST00000483799.5;ENST00000449726.5;ENST00000622102.4;ENST00000258679.11;ENST00000396257.6;ENST00000396259.5;ENST00000440706.2;ENST00000498106.1,4.11815646266538,-5.48735030552211,1.10344534459473e-07,0.00236357992812191,-0.865796134630958,10572,ENSG00000106086,protein_coding,84725
ENSG00000108219.14,TSPAN14,ENST00000429989.7;ENST00000481124.5;ENST00000372157.6;ENST00000469149.1;ENST00000372164.7;ENST00000372158.5;ENST00000341863.10;ENST00000372156.5;ENST00000616406.1;ENST00000265450.5,4.74517353257095,-5.49948476702379,1.03862405510241e-07,0.00222473272602937,-1.23563302132134,17888,ENSG00000108219,protein_coding,81619
ENSG00000258854.1,,ENST00000555115.1,-3.60407310828009,5.66953582086827,4.40278035746441e-08,0.000943075552568876,3.99921192638871,467,ENSG00000258854,antisense,NA
